,平均值,中位数,标准差,最小值,最大值
2000,0.0,0.0,0.0,0.0,0.0
2001,0.7134553754444447,0.528225833167729,0.7402761361883773,0.0,6.585438405157048
2002,0.7191174539198796,0.51725755533692,0.7766870225140393,0.00181571640688544,6.585438405157048
2003,0.7225177154625444,0.500228908923614,0.8001076758008986,0.00146689927963052,6.585438405157048
2004,0.9949775681208076,0.684825941561594,1.059362655960254,0.00185937215919265,6.585438405157048
2005,0.6838513003823208,0.41822347759239253,0.9304770798378607,0.000807718595510308,6.585438405157048
2006,0.38822194443305696,0.212582930105856,0.6634243086045264,4.25965236330019e-05,6.585438405157048
2007,0.07503758280483651,0.0,0.4420216056921222,0.0,6.585438405157048
2008,0.09215714448991948,0.0367071987753175,0.39097557956357604,0.0,6.585438405157048
2009,0.1263696619685931,0.0500163701061239,0.44724067381077237,8.83152583191607e-06,6.585438405157048
2010,0.0953807899147629,0.03850679108314175,0.36603837783966003,0.0,6.585438405157048
2011,0.12475272871705768,0.059640057242691155,0.39709130934555026,9.36882061667774e-06,6.585438405157048
2012,0.1667410559247649,0.08511733343608775,0.443315558649637,1.28262009300193e-05,6.585438405157048
2013,0.17679570708121523,0.0931793988184159,0.3736214932409611,1.40080068710067e-05,6.585438405157048
2014,0.3359042561397821,0.153262628469932,0.7238862166151391,2.39059254526199e-05,6.585438405157048
2015,0.14377104761522772,0.048297018481570295,0.40464771615071743,6.30991279517402e-06,6.585438405157048
2016,2.4452421875532915,1.57139763985976,2.331378042805237,4.7450450898852e-05,6.585438405157048
2017,0.11875286109603678,0.0,0.6472424023445539,0.0,6.585438405157048
2018,0.0,0.0,0.0,0.0,0.0
2019,0.09361355741984778,0.0378406998535466,0.2082584633628498,0.0,4.82216216283742
2020,0.45180231379780206,0.208051122230328,0.7929310657696208,1.74402859784694e-05,6.585438405157048
2021,0.13743144511632124,0.039280978275582454,0.34696171885918986,0.0,6.585438405157048
2022,0.047525466547976306,0.00924974448885591,0.10827161234523362,1.9753187876569e-06,1.47445844368481
2023,0.058684677170987284,0.0223716408388994,0.0979817482370516,0.0,1.84579329840947
2024,0.0055624356457403155,0.00289979596354483,0.015001093797261588,3.07756472494859e-07,0.462013718924116
